1.030, 1.749, 1
1.473, 1.354, 1
0.701, 0.540, 0
1.594, 1.565, 1
1.606, 1.270, 1
1.054, 1.078, 1
1.342, 1.014, 1
0.741, 0.505, 0
1.768, 1.448, 1
0.543, 0.216, 0
0.255, 0.537, 0
1.828, 1.418, 1
0.346, 0.787, 0
1.617, 1.082, 1
0.231, 0.335, 0
1.006, 1.012, 1
1.108, 1.171, 1
1.873, 1.752, 1
0.427, 0.405, 0
1.760, 1.774, 1
1.096, 1.429, 1
1.707, 1.195, 1
1.316, 1.040, 1
0.826, 0.201, 0
1.509, 1.535, 1
0.235, 0.744, 0
0.581, 0.044, 0
0.458, 0.713, 0
1.947, 1.832, 1
1.863, 1.787, 1
0.012, 0.634, 0
1.014, 1.481, 1
1.619, 1.041, 1
1.456, 1.001, 1
0.004, 0.316, 0
0.467, 0.676, 0
0.744, 0.511, 0
0.580, 0.090, 0
0.849, 0.251, 0
1.895, 1.335, 1
1.752, 1.025, 1
1.058, 1.874, 1
1.131, 1.069, 1
1.782, 1.543, 1
0.408, 0.903, 0
0.095, 0.765, 0
0.135, 0.267, 0
0.064, 0.559, 0
1.239, 1.490, 1
0.524, 0.622, 0
0.236, 0.584, 0
0.938, 0.593, 0
0.639, 0.314, 0
1.533, 1.346, 1
1.525, 1.454, 1
1.169, 1.045, 1
1.720, 1.777, 1
1.497, 1.879, 1
1.184, 1.328, 1
0.759, 0.801, 0
1.651, 1.253, 1
0.240, 0.113, 0
1.624, 1.946, 1
0.856, 0.475, 0
1.050, 1.293, 1
0.101, 0.689, 0
1.302, 1.725, 1
0.418, 0.380, 0
0.139, 0.543, 0
1.885, 1.338, 1
0.352, 0.315, 0
1.819, 1.537, 1
0.217, 0.153, 0
0.235, 0.032, 0
1.318, 1.062, 1
0.370, 0.016, 0
1.193, 1.602, 1
1.917, 1.045, 1
1.030, 1.111, 1
0.514, 0.369, 0
0.749, 0.937, 0
0.107, 0.792, 0
0.529, 0.661, 0
0.541, 0.006, 0
0.531, 0.595, 0
0.471, 0.859, 0
0.046, 0.415, 0
0.327, 0.775, 0
0.550, 0.585, 0
0.614, 0.443, 0
1.176, 1.741, 1
1.193, 1.225, 1
1.631, 1.632, 1
0.783, 0.707, 0
0.359, 0.479, 0
0.050, 0.620, 0
1.267, 1.331, 1
0.126, 0.803, 0
1.560, 1.245, 1
1.428, 1.898, 1
1.814, 1.230, 1
1.890, 1.523, 1
1.569, 1.035, 1
0.326, 0.243, 0
1.649, 1.466, 1
0.925, 0.919, 0
1.043, 1.798, 1
1.164, 1.141, 1
0.365, 0.471, 0
1.823, 1.871, 1
0.852, 0.217, 0
1.611, 1.385, 1
0.508, 0.823, 0
1.838, 1.690, 1
1.718, 1.759, 1
0.327, 0.459, 0
0.769, 0.833, 0
1.865, 1.399, 1
0.545, 0.624, 0
1.173, 1.077, 1
1.840, 1.722, 1
1.066, 1.339, 1
1.770, 1.849, 1
1.584, 1.026, 1
0.076, 0.319, 0
1.389, 1.083, 1
1.137, 1.154, 1
0.841, 0.388, 0
1.825, 1.132, 1
0.612, 0.280, 0
0.014, 0.201, 0
0.444, 0.289, 0
0.459, 0.112, 0
1.381, 1.113, 1
0.683, 0.680, 0
0.335, 0.128, 0
0.240, 0.599, 0
1.423, 1.076, 1
0.168, 0.280, 0
0.839, 0.721, 0
0.626, 0.570, 0
0.351, 0.303, 0
0.680, 0.755, 0
1.630, 1.099, 1
1.584, 1.050, 1
0.309, 0.652, 0
1.442, 1.092, 1
0.677, 0.411, 0
1.144, 1.071, 1
0.455, 0.542, 0
0.267, 0.174, 0
1.207, 1.247, 1
1.335, 1.366, 1
1.453, 1.807, 1
0.432, 0.118, 0
0.310, 0.010, 0
1.327, 1.442, 1
1.190, 1.639, 1
1.649, 1.127, 1
0.196, 0.406, 0
0.878, 0.790, 0
0.844, 0.095, 0
0.858, 0.541, 0
1.738, 1.704, 1
1.484, 1.280, 1
1.646, 1.202, 1
0.541, 0.750, 0
1.264, 1.567, 1
1.362, 1.852, 1
0.410, 0.378, 0
1.454, 1.491, 1
0.511, 0.597, 0
0.574, 0.772, 0
0.560, 0.531, 0
0.528, 0.731, 0
0.284, 0.067, 0
1.682, 1.936, 1
0.681, 0.260, 0
0.117, 0.079, 0
1.744, 1.250, 1
1.015, 1.080, 1
1.497, 1.564, 1
0.569, 0.427, 0
1.260, 1.724, 1
0.514, 0.547, 0
0.807, 0.053, 0
1.721, 1.903, 1
1.352, 1.015, 1
1.832, 1.032, 1
0.211, 0.270, 0
1.861, 1.183, 1
1.244, 1.077, 1
0.371, 0.362, 0
1.213, 1.339, 1
0.505, 0.321, 0
1.760, 1.013, 1
1.291, 1.396, 1
0.380, 0.441, 0
1.744, 1.253, 1
1.023, 1.454, 1
0.224, 0.915, 0
0.401, 0.715, 0
0.453, 0.304, 0
0.119, 0.092, 0
1.130, 1.455, 1
0.388, 0.636, 0
1.188, 1.253, 1
0.179, 0.633, 0
0.373, 0.244, 0
1.765, 1.336, 1
0.731, 0.426, 0
1.312, 1.601, 1
0.920, 0.121, 0
1.791, 1.910, 1
1.726, 1.942, 1
0.427, 0.273, 0
1.869, 1.426, 1
0.132, 0.836, 0
1.129, 1.065, 1
0.364, 0.561, 0
0.914, 0.887, 0
0.719, 0.162, 0
1.736, 1.344, 1
1.282, 1.753, 1
1.733, 1.667, 1
1.359, 1.242, 1
0.099, 0.201, 0
1.003, 1.001, 1
0.365, 0.212, 0
1.037, 1.475, 1
1.901, 1.174, 1
1.116, 1.062, 1
0.882, 0.813, 0
1.231, 1.807, 1
1.052, 1.924, 1
1.042, 1.810, 1
0.277, 0.728, 0
1.117, 1.187, 1
0.725, 0.308, 0
1.488, 1.926, 1
0.054, 0.812, 0
0.028, 0.201, 0
0.795, 0.446, 0
0.909, 0.398, 0
0.495, 0.590, 0
1.451, 1.079, 1
0.272, 0.377, 0
0.778, 0.522, 0
1.607, 1.571, 1
0.431, 0.917, 0
1.618, 1.345, 1
0.480, 0.164, 0
1.568, 1.107, 1
1.564, 1.005, 1
0.246, 0.774, 0
0.120, 0.230, 0
0.536, 0.566, 0
0.041, 0.400, 0
1.475, 1.021, 1
0.017, 0.132, 0
1.713, 1.775, 1
1.723, 1.917, 1
0.178, 0.129, 0
1.048, 1.438, 1
1.035, 1.150, 1
0.102, 0.779, 0
1.446, 1.605, 1
1.193, 1.695, 1
1.040, 1.043, 1
0.794, 0.856, 0
1.757, 1.104, 1
0.179, 0.843, 0
1.681, 1.046, 1
0.089, 0.838, 0
1.204, 1.827, 1
0.140, 0.903, 0
1.013, 1.791, 1
1.741, 1.729, 1
0.528, 0.533, 0
1.776, 1.819, 1
0.162, 0.069, 0
0.256, 0.881, 0
1.201, 1.057, 1
1.523, 1.166, 1
1.578, 1.940, 1
1.587, 1.663, 1
0.418, 0.936, 0
0.845, 0.047, 0
1.378, 1.830, 1
0.401, 0.898, 0
1.146, 1.859, 1
0.599, 0.447, 0
1.248, 1.778, 1
1.709, 1.071, 1
0.470, 0.200, 0
1.446, 1.038, 1
0.658, 0.096, 0
0.484, 0.853, 0
0.514, 0.398, 0
0.070, 0.150, 0
1.714, 1.156, 1
1.702, 1.147, 1
1.640, 1.368, 1
0.726, 0.487, 0
1.222, 1.541, 1
0.855, 0.844, 0
1.327, 1.642, 1
0.030, 0.358, 0
1.664, 1.300, 1
1.373, 1.714, 1
1.130, 1.428, 1
0.083, 0.702, 0
0.192, 0.009, 0
1.193, 1.196, 1
0.684, 0.139, 0
1.344, 1.667, 1
1.756, 1.333, 1
0.230, 0.004, 0
0.822, 0.094, 0
0.420, 0.600, 0
0.357, 0.414, 0
1.428, 1.580, 1
0.857, 0.937, 0
0.257, 0.643, 0
0.123, 0.225, 0
0.523, 0.251, 0
1.484, 1.518, 1
1.548, 1.671, 1
1.015, 1.277, 1
1.201, 1.810, 1
0.391, 0.504, 0
0.738, 0.607, 0
0.567, 0.028, 0
1.689, 1.828, 1
0.099, 0.880, 0
0.291, 0.339, 0
1.602, 1.486, 1
1.219, 1.667, 1
1.419, 1.241, 1
1.935, 1.269, 1
0.923, 0.276, 0
1.342, 1.203, 1
0.078, 0.346, 0
1.342, 1.106, 1
1.810, 1.241, 1
1.466, 1.088, 1
1.911, 1.282, 1
0.887, 0.356, 0
1.200, 1.353, 1
0.307, 0.140, 0
1.405, 1.381, 1
1.168, 1.468, 1
1.370, 1.422, 1
1.457, 1.256, 1
0.106, 0.683, 0
0.681, 0.859, 0
1.718, 1.528, 1
0.374, 0.416, 0
0.457, 0.929, 0
1.005, 1.468, 1
0.186, 0.197, 0
1.781, 1.048, 1
1.266, 1.060, 1
0.710, 0.916, 0
1.668, 1.315, 1
1.172, 1.018, 1
1.721, 1.021, 1
1.229, 1.667, 1
0.657, 0.096, 0
0.328, 0.349, 0
1.581, 1.190, 1
1.279, 1.178, 1
0.156, 0.191, 0
1.889, 1.034, 1
0.478, 0.622, 0
1.122, 1.272, 1
1.228, 1.753, 1
1.126, 1.794, 1
0.093, 0.349, 0
0.359, 0.054, 0
0.203, 0.902, 0
0.791, 0.109, 0
1.158, 1.809, 1
0.288, 0.812, 0
1.119, 1.525, 1
1.335, 1.518, 1
1.243, 1.087, 1
0.364, 0.812, 0
1.159, 1.149, 1
1.946, 1.633, 1
1.391, 1.308, 1
1.910, 1.171, 1
1.920, 1.840, 1
0.311, 0.842, 0
0.599, 0.553, 0
0.439, 0.423, 0
0.801, 0.650, 0
1.391, 1.601, 1
1.352, 1.437, 1
1.273, 1.232, 1
1.906, 1.447, 1
1.607, 1.337, 1
0.556, 0.441, 0
1.150, 1.158, 1
1.193, 1.931, 1
1.616, 1.198, 1
0.162, 0.470, 0
0.650, 0.719, 0
0.571, 0.086, 0
0.742, 0.468, 0
0.408, 0.216, 0
1.489, 1.001, 1
0.269, 0.513, 0
0.111, 0.889, 0
1.309, 1.775, 1
1.165, 1.603, 1
0.668, 0.512, 0
1.781, 1.424, 1
1.096, 1.156, 1
1.366, 1.929, 1
0.349, 0.440, 0
1.230, 1.661, 1
1.923, 1.028, 1
1.817, 1.350, 1
0.915, 0.876, 0
1.858, 1.728, 1
0.337, 0.086, 0
1.118, 1.448, 1
0.066, 0.871, 0
0.922, 0.868, 0
1.663, 1.037, 1
1.414, 1.758, 1
0.439, 0.354, 0
1.245, 1.003, 1
0.534, 0.781, 0
0.128, 0.197, 0
0.849, 0.369, 0
1.570, 1.652, 1
0.149, 0.875, 0
0.348, 0.374, 0
0.782, 0.115, 0
1.820, 1.001, 1
0.281, 0.077, 0
1.818, 1.865, 1
0.156, 0.600, 0
0.944, 0.455, 0
1.928, 1.764, 1
0.911, 0.268, 0
1.928, 1.884, 1
0.086, 0.271, 0
1.182, 1.145, 1
0.270, 0.353, 0
1.002, 1.715, 1
0.547, 0.794, 0
1.575, 1.809, 1
0.831, 0.877, 0
0.035, 0.447, 0
1.074, 1.522, 1
0.811, 0.035, 0
1.652, 1.651, 1
1.197, 1.185, 1
0.642, 0.820, 0
1.332, 1.357, 1
1.235, 1.549, 1
0.174, 0.751, 0
1.922, 1.409, 1
1.859, 1.409, 1
0.722, 0.818, 0
0.094, 0.476, 0
1.380, 1.594, 1
1.137, 1.331, 1
1.700, 1.658, 1
1.017, 1.787, 1
0.110, 0.748, 0
0.067, 0.141, 0
0.210, 0.054, 0
1.300, 1.378, 1
0.539, 0.905, 0
1.234, 1.087, 1
1.894, 1.663, 1
0.865, 0.511, 0
1.518, 1.344, 1
0.316, 0.172, 0
1.795, 1.165, 1
0.435, 0.599, 0
0.829, 0.352, 0
0.350, 0.050, 0
0.751, 0.283, 0
0.713, 0.859, 0
0.258, 0.771, 0
0.481, 0.385, 0
1.833, 1.219, 1
1.071, 1.934, 1
0.685, 0.044, 0
0.865, 0.059, 0
0.193, 0.477, 0
1.610, 1.930, 1
0.107, 0.587, 0
1.636, 1.470, 1
1.297, 1.217, 1
1.586, 1.147, 1
0.155, 0.582, 0
1.773, 1.190, 1
1.046, 1.642, 1
0.594, 0.105, 0
0.857, 0.060, 0
1.061, 1.097, 1
0.462, 0.434, 0
1.658, 1.610, 1
0.269, 0.942, 0
1.577, 1.737, 1
0.192, 0.327, 0
1.180, 1.187, 1
1.629, 1.346, 1
1.524, 1.253, 1
0.093, 0.871, 0
1.287, 1.079, 1
0.939, 0.124, 0
0.123, 0.943, 0
1.735, 1.022, 1
0.789, 0.654, 0
0.840, 0.112, 0
1.172, 1.434, 1
1.051, 1.106, 1
1.610, 1.669, 1
1.775, 1.891, 1
1.841, 1.863, 1
0.251, 0.634, 0
1.659, 1.243, 1
1.397, 1.595, 1
0.763, 0.066, 0
0.237, 0.817, 0
1.569, 1.851, 1
0.919, 0.159, 0
0.657, 0.272, 0
1.316, 1.438, 1
1.383, 1.468, 1
0.421, 0.320, 0
1.854, 1.240, 1
0.117, 0.938, 0
1.756, 1.714, 1
1.795, 1.540, 1
0.319, 0.411, 0
0.241, 0.392, 0
0.347, 0.535, 0
1.445, 1.354, 1
1.035, 1.463, 1
1.679, 1.927, 1
0.681, 0.564, 0
1.447, 1.509, 1
0.746, 0.472, 0
0.122, 0.677, 0
0.840, 0.906, 0
1.904, 1.819, 1
0.780, 0.660, 0
1.587, 1.886, 1
0.488, 0.868, 0
0.523, 0.108, 0
0.139, 0.196, 0
0.699, 0.789, 0
1.766, 1.111, 1
0.585, 0.931, 0
0.064, 0.679, 0
0.682, 0.225, 0
1.671, 1.337, 1
1.058, 1.602, 1
1.093, 1.162, 1
0.525, 0.225, 0
0.831, 0.567, 0
